id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,user_coordinates,modified_text,sentiment,sent_score,cases,deaths
1345332310237982721,Elfie,Manchester,Mancunian. Blue. Feminist. #DontVoteTory,2009-02-02,99,1687,1681,False,2021-01-02,@SkyNewsBreak She obviously forgot to add “and 2nd dose of #PfizerBioNTech vaccine must be taken at 3 weeks as per… https://t.co/oKsWwBzftJ,['PfizerBioNTech'],Twitter for iPhone,2.0,11.0,False,"[-2.2451148, 53.4794892]",@SkyNewsBreak She obviously forgot to add “and 2nd dose of #PfizerBioNTech vaccine must be taken at 3 weeks as per… https://t.co/oKsWwBzftJ,neutral,0.0,626177.0,8520.0
1345328983920041990,Patrick Haseldine,England,"Emeritus Professor of Lockerbie Studies

(http://t.co/owelvYC1EC)",2009-10-19,526,1362,18458,False,2021-01-02,"@EPPiC_Chris Your next appointment should be 23/01/21 to comply with #PfizerBioNTech dosage schedule, which recomme… https://t.co/h7oZflKJPW",['PfizerBioNTech'],Twitter Web App,0.0,0.0,False,"[-1.2649062, 52.5310214]","@EPPiC_Chris Your next appointment should be 23/01/21 to comply with #PfizerBioNTech dosage schedule, which recomme… https://t.co/h7oZflKJPW",neutral,0.0,626177.0,8520.0
1345230998473207808,Nicolás,Chile,"Tecnología, #GIS & #RStats.  Vivo donde termina el mundo.",2020-11-15,4,55,204,False,2021-01-02,"The Planning Disaster: Germany and Europe Could Fall Short on Vaccine Supplies

#EU #Europe #Europe #Europa… https://t.co/G1YtZJVBHo","['EU', 'Europe', 'Europe', 'Europa']",Twitter for iPad,0.0,0.0,False,"[-71.3187697, -31.7613365]","The Planning Disaster: Germany and Europe Could Fall Short on Vaccine Supplies

#EU #Europe #Europe #Europa… https://t.co/G1YtZJVBHo",neutral,0.0,626177.0,8520.0
1345207977842626562,木根渕猛[モトケン],新潟市,"Immunologist, FACS specialist. 免疫学研究者、実験書分担執筆多数。大学・製薬会社研究員、バイオ専門学校講師を経て独立し研究所設立、元新大脳研究所非常勤講師。遺伝子実験実習コース運営。現在釣り漁師居酒屋親父🏮🎣 元研でっせ！釣り魚、居酒屋きね、ツイッターで見たと言って！鼻血サービス！",2011-03-19,485,936,5553,False,2021-01-02,"#KatalinKarikó #mRNAvaccine
#PfizerBioNTech #Moderna
""Image of the exponential infection spread""

https://t.co/SZK44C0aWw","['KatalinKarikó', 'mRNAvaccine', 'PfizerBioNTech', 'Moderna']",Twitter for iPhone,0.0,0.0,False,"[139.0365006, 37.9160769]","#KatalinKarikó #mRNAvaccine
#PfizerBioNTech #Moderna
""Image of the exponential infection spread""

https://t.co/SZK44C0aWw",neutral,0.0,626177.0,8520.0
1345201214846238720,DNA,India,"Follow us for news, photos, videos and the latest trends from India and around the world. http://t.co/IZXefx3rSt",2008-11-28,2211968,370,109,True,2021-01-02,"#Pfizer and #BioNTech to offer COVID-19 vaccine to volunteers who got placebo by March this year

#PfizerBioNTech… https://t.co/SY6QX9vGt0","['Pfizer', 'BioNTech', 'PfizerBioNTech']",Twitter Web App,0.0,7.0,False,"[78.6677428, 22.3511148]","#Pfizer and #BioNTech to offer COVID-19 vaccine to volunteers who got placebo by March this year

#PfizerBioNTech… https://t.co/SY6QX9vGt0",neutral,0.0,626177.0,8520.0
1345190160460234753,petrvs,Arkansas,I’m a Democrats,2009-04-20,104,1511,3723,False,2021-01-02,@RameshRaoAKS @NajibRazak @ahmadmaslan @KKMPutrajaya folks! green light from @WHO on usage of #PfizerBioNTech vacci… https://t.co/FrqLv3FKMx,['PfizerBioNTech'],Twitter for iPhone,1.0,0.0,False,"[-92.4479108, 35.2048883]",@RameshRaoAKS @NajibRazak @ahmadmaslan @KKMPutrajaya folks! green light from @WHO on usage of #PfizerBioNTech vacci… https://t.co/FrqLv3FKMx,positive,0.1,626177.0,8520.0
1345189418324221953,petrvs,Arkansas,I’m a Democrats,2009-04-20,104,1511,3723,False,2021-01-02,@RameshRaoAKS what are they waiting for bro? @WHO has already approved the usage of #PfizerBioNTech and… https://t.co/JU9viZR79m,['PfizerBioNTech'],Twitter for iPhone,1.0,2.0,False,"[-92.4479108, 35.2048883]",@RameshRaoAKS what are they waiting for bro? @WHO has already approved the usage of #PfizerBioNTech and… https://t.co/JU9viZR79m,neutral,0.0,626177.0,8520.0
1345166001273495554,Jacqueline Roche,Canada,"https://t.co/7GVc0IUrmT.TheBrand.
I Like Growing Flowers & Taking Pictures 2 Capture Moments I Cherish.
I Prefer Diplomacy To Conflict.
I Think Too Much.
Nature Nourishes Our Soul",2011-12-10,1947,598,53118,False,2021-01-02,#COVID19 #COVID19USA #COVID19Vaccine #vaccination #VaccinoAntiCovid #Vaccinatie #PfizerBioNTech @pfizer… https://t.co/KSK95cOSpq,"['COVID19', 'COVID19USA', 'COVID19Vaccine', 'vaccination', 'VaccinoAntiCovid', 'Vaccinatie', 'PfizerBioNTech']",Twitter for Android,0.0,0.0,False,"[-107.991707, 61.0666922]",#COVID19 #COVID19USA #COVID19Vaccine #vaccination #VaccinoAntiCovid #Vaccinatie #PfizerBioNTech @pfizer… https://t.co/KSK95cOSpq,neutral,0.0,626177.0,8520.0
1345139476901855235,Fat Cat,Belgique,50 Shades of Compliance.,2011-04-04,400,394,73,False,2021-01-01,It’s on the #PfizerBioNTech notice in Belgium. Risk is under 1/1000. #AstraZeneca is not a mRNA vaccine and using a… https://t.co/d2IblhkcTZ,"['PfizerBioNTech', 'AstraZeneca']",Twitter for iPad,0.0,0.0,False,"[4.6667145, 50.6402809]",It’s on the #PfizerBioNTech notice in Belgium. Risk is under 1/1000. #AstraZeneca is not a mRNA vaccine and using a… https://t.co/d2IblhkcTZ,neutral,0.0,532627.0,9757.0
1345094556707074050,chris #FBPE #3.5% #Remainerswereright,Warwickshire,All views are my own. Hate the Tory cabal. Brexit is criminal incompetence,2014-12-15,1499,2529,26094,False,2021-01-01,@MarkPawsey You need to answer serious questions about your continuing #ToryIncompetence over #Covid19UK… https://t.co/KlSpPs9sIh,"['ToryIncompetence', 'Covid19UK']",Twitter Web App,0.0,0.0,False,"[-1.5536905536661392, 52.32130635]",@MarkPawsey You need to answer serious questions about your continuing #ToryIncompetence over #Covid19UK… https://t.co/KlSpPs9sIh,negative,-0.3333333333333333,532627.0,9757.0
1345078618981101569,Carla,England,"Indecisive, unpredictable, a lil do-lally. Its true ! 🤗 Avid reader. ms fighter since I was 19, 14years on still fighting #msfighter🎗 #HSCTforMSjune2019🧘‍♀️",2009-03-08,182,197,3158,False,2021-01-01,"😲 First dose done !! Second dose March 20th ☺️👍

#covid_19  #pfizerbiontech #vaccination… https://t.co/tkSOrk8n1q","['covid_19', 'pfizerbiontech', 'vaccination']",Instagram,0.0,0.0,False,"[-1.2649062, 52.5310214]","😲 First dose done !! Second dose March 20th ☺️👍

#covid_19  #pfizerbiontech #vaccination… https://t.co/tkSOrk8n1q",positive,0.1302083333333333,532627.0,9757.0
1345043195550441478,John_b3334,Huddersfield,"No to PC brigade, no to WOKE people, non European non British, Proud Englishman, beer swilling northern bloke.",2020-02-06,0,1,1,False,2021-01-01,I wonder what #PfizerBioNTech think about our #Toryscum govt deciding to give 2nd jab after 12wks and not the 3 tha… https://t.co/LkrUyyBBrA,"['PfizerBioNTech', 'Toryscum']",Twitter Web App,0.0,0.0,False,"[-1.7822482, 53.6466645]",I wonder what #PfizerBioNTech think about our #Toryscum govt deciding to give 2nd jab after 12wks and not the 3 tha… https://t.co/LkrUyyBBrA,neutral,0.0,532627.0,9757.0
1344899420538605568,The English Post,India,"The English Post brings you news from around the world. Contact us - contact@theenglishpost.com
Telegram - https://t.co/bNAka8MR7n",2016-09-19,4715,296,1,False,2021-01-01,"WHO approves Pfizer Covid-19 vaccine for emergency use

#COVID19 #CovidVaccine #WHO #PfizerCovidVaccine… https://t.co/rox4dv46eA","['COVID19', 'CovidVaccine', 'WHO', 'PfizerCovidVaccine']",Twitter Web App,0.0,0.0,False,"[78.6677428, 22.3511148]","WHO approves Pfizer Covid-19 vaccine for emergency use

#COVID19 #CovidVaccine #WHO #PfizerCovidVaccine… https://t.co/rox4dv46eA",neutral,0.0,532627.0,9757.0
1344893549771427841,NewsAlert 24x7,India,Breaking News Alert 24x7. Reports Facts. Verified & Authenticated News. Always with Truth & Justice.,2018-10-11,114,2,12,False,2021-01-01,"#PfizerBioNTech vaccine, first to receive emergency validation from #WHO since the (novel coronavirus) outbreak beg… https://t.co/3lpko6RC9l","['PfizerBioNTech', 'WHO']",TweetDeck,0.0,0.0,False,"[78.6677428, 22.3511148]","#PfizerBioNTech vaccine, first to receive emergency validation from #WHO since the (novel coronavirus) outbreak beg… https://t.co/3lpko6RC9l",positive,0.25,532627.0,9757.0
1344882401835581440,The Logical Indian,India,"Handpicked, newsworthy stories which deserve the attention of a rational generation.
https://t.co/u8aJrTvzxw",2013-12-27,88979,2074,2480,True,2021-01-01,"The World Health Organisation (#WHO) on Thursday, December 31, granted emergency validation to the #PfizerBioNTech… https://t.co/C78jfF0FEx","['WHO', 'PfizerBioNTech']",TweetDeck,0.0,4.0,False,"[78.6677428, 22.3511148]","The World Health Organisation (#WHO) on Thursday, December 31, granted emergency validation to the #PfizerBioNTech… https://t.co/C78jfF0FEx",neutral,0.0,532627.0,9757.0
1344869684538081281,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09,733429,424,934,True,2021-01-01,"#NSTworld  #Britain said on Thursday that it had vaccinated almost 950,000 people, as a surge in #coronavirus cases… https://t.co/wbqsv7DuS7","['NSTworld', 'Britain', 'coronavirus']",TweetDeck,3.0,2.0,False,"[102.2656823, 4.5693754]","#NSTworld  #Britain said on Thursday that it had vaccinated almost 950,000 people, as a surge in #coronavirus cases… https://t.co/wbqsv7DuS7",neutral,0.0,532627.0,9757.0
1344861303370784768,IBTimes 🇮🇳,India,"International Business Times, India | Indian news, for the global news consumer | 📧 send news tips to editor@ibtimes.co.in",2011-11-02,18617,27,2611,True,2021-01-01,"WHO's gift on New Year, clears Pfizer-BioNTech COVID vaccine for emergency use

▪️The #PfizerBioNTech Covid-19 vacc… https://t.co/uT6U7rcKzx",['PfizerBioNTech'],Twitter Web App,0.0,4.0,False,"[78.6677428, 22.3511148]","WHO's gift on New Year, clears Pfizer-BioNTech COVID vaccine for emergency use

▪️The #PfizerBioNTech Covid-19 vacc… https://t.co/uT6U7rcKzx",positive,0.1363636363636363,532627.0,9757.0
1344853560257892354,ヤシの Francesco ⌬ 🏴‍☠️,Italia,Computational Bio-Phys-Chem @ Italian Institute of Technology. Ginger Tattooed Straight Ally Testardo & 🤵👰,2014-04-01,74,240,7139,False,2021-01-01,"https://t.co/DH5jzeeOnc
https://t.co/pJnsf7jaTp

Respectively the two papers, both on the #NEJM, reporting safety a… https://t.co/44QeODURbK",['NEJM'],Twitter for Android,0.0,1.0,False,"[12.674297, 42.6384261]","https://t.co/DH5jzeeOnc
https://t.co/pJnsf7jaTp

Respectively the two papers, both on the #NEJM, reporting safety a… https://t.co/44QeODURbK",neutral,0.0,532627.0,9757.0
1344842575086145536,ABP News,India,Follow for latest news alerts from India,2009-05-11,10741934,67,129,True,2021-01-01,"#WHO Grants 'Emergency Validation' For #PfizerBioNTech #CovidVaccine, Paving Way For Global Access
https://t.co/KJ5yXBM3AS","['WHO', 'PfizerBioNTech', 'CovidVaccine']",Twitter Web App,1.0,28.0,False,"[78.6677428, 22.3511148]","#WHO Grants 'Emergency Validation' For #PfizerBioNTech #CovidVaccine, Paving Way For Global Access
https://t.co/KJ5yXBM3AS",neutral,0.0,532627.0,9757.0
1344838057048961025,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09,733429,424,934,True,2021-01-01,"#NSTworld The World Health Organisation on Thursday granted emergency validation to the #PfizerBioNTech #vaccine, p… https://t.co/IGK92gZP8t","['NSTworld', 'PfizerBioNTech', 'vaccine']",TweetDeck,3.0,2.0,False,"[102.2656823, 4.5693754]","#NSTworld The World Health Organisation on Thursday granted emergency validation to the #PfizerBioNTech #vaccine, p… https://t.co/IGK92gZP8t",neutral,0.0,532627.0,9757.0
1344781844839972867,Free Malaysia Today,Malaysia,Free and Independent #FMTNews Telegram: https://t.co/Xs6LInzbeK,2010-01-05,166605,1,0,False,2020-12-31,This opens the way for regulators worldwide to quickly approve its import and distribution. #FMTNews #WHO #Vaccine… https://t.co/VtwiZV3OfG,"['FMTNews', 'WHO', 'Vaccine']",Twitter Web App,0.0,0.0,False,"[102.2656823, 4.5693754]",This opens the way for regulators worldwide to quickly approve its import and distribution. #FMTNews #WHO #Vaccine… https://t.co/VtwiZV3OfG,positive,0.3333333333333333,724426.0,13229.0
1345411427272634368,Financial Mirror,Cyprus,"Cyprus business news & solutions provider, est. 1993 #FMcy",2010-09-29,4718,4663,5585,False,2021-01-02,"Editorial: Having entered the health centre for #PfizerBioNTech #vaccine with a mask, the #Cyprus president made ma… https://t.co/5f2D4DRMqB","['PfizerBioNTech', 'vaccine', 'Cyprus']",Twitter Web App,2.0,2.0,False,"[33.1451285, 34.9823018]","Editorial: Having entered the health centre for #PfizerBioNTech #vaccine with a mask, the #Cyprus president made ma… https://t.co/5f2D4DRMqB",neutral,0.0,626177.0,8520.0
1347532422196375554,Vincent Souffleux,France,"J'écris la #constitution N°6 pour le rétablissement de la France.
#Rock guitarist ""Gain eleven"" and businessman #Decision. Read and write more Ella Vanelle.",2013-09-22,2132,2176,1029,False,2021-01-08,"2 November 2019 , #crook #PfizerBioNTech had already ordered 800 M glass for #vaccines. Nuremberg trial is on the w… https://t.co/4pSJTcfmD0","['crook', 'PfizerBioNTech', 'vaccines']",Twitter Web App,1.0,0.0,False,"[1.8883335, 46.603354]","2 November 2019 , #crook #PfizerBioNTech had already ordered 800 M glass for #vaccines. Nuremberg trial is on the w… https://t.co/4pSJTcfmD0",neutral,0.0,801254.0,15164.0
1345865150117588992,khalid hasan 🌍Vaccinated C19,Birmingham,NHS Anaesthetist/teacher/learner. My tweets discussion points. RT≠endorsement. Do not chat with anonymous/stupid ppl . Follow at your PERIL!,2009-05-10,633,1585,11590,False,2021-01-03,"@thomaskaine5 Had #PfizerBioNTech . Mild arm soreness 24 hours, fatigue 48 hours and mild backache for about 24 hours.

Peachy thereafter.",['PfizerBioNTech'],Twitter Web App,0.0,0.0,False,"[-1.9026911, 52.4796992]","@thomaskaine5 Had #PfizerBioNTech . Mild arm soreness 24 hours, fatigue 48 hours and mild backache for about 24 hours.

Peachy thereafter.",positive,0.3333333333333333,533634.0,7377.0
1345857669668634624,Bobby Jaffer 🧢,USA,Covid-19 is a serious disease. Wear masks and practice social distancing.,2019-06-28,919,146,2500,False,2021-01-03,"Similar safety profile as other viral vaccines for #PfizerBioNTech #Pfizer #COVID19  vaccine.

https://t.co/sUE6sGDqhK","['PfizerBioNTech', 'Pfizer', 'COVID19']",Twitter for Android,0.0,0.0,False,"[-100.4458825, 39.7837304]","Similar safety profile as other viral vaccines for #PfizerBioNTech #Pfizer #COVID19  vaccine.

https://t.co/sUE6sGDqhK",negative,-0.0625,533634.0,7377.0
1345854738810753024,Thaer Sawaied,Israel,"M.E student @TelAvivUni.

Passionate about #politics and  #technology.

Do humanity a favor and do your research before tweeting.",2020-08-13,108,60,598,False,2021-01-03,Seeing #Israel haters attack and cry on social media whenever they see an Israeli achievement or success brings joy… https://t.co/pg96FqXOow,['Israel'],Twitter for Android,0.0,1.0,False,"[34.8667654, 31.5313113]",Seeing #Israel haters attack and cry on social media whenever they see an Israeli achievement or success brings joy… https://t.co/pg96FqXOow,positive,0.1666666666666666,533634.0,7377.0
1345836550962225154,Jill 🌹#WeSupportCorbyn,Jarrow,"Mam and part-time 999 lifesaver. Labour left (still - just) Lover of our NHS, red wine, food, The Rifles, and 90s indie music. Liam not Noel. Fuck the Tories ✌️",2009-02-24,939,1573,6828,False,2021-01-03,Thanks to our fabulous #NHS and #PfizerBioNTech I got jabbed today 💪,"['NHS', 'PfizerBioNTech']",Twitter for iPhone,0.0,0.0,False,"[-1.4908447, 54.9812514]",Thanks to our fabulous #NHS and #PfizerBioNTech I got jabbed today 💪,positive,0.3,533634.0,7377.0
1345795813268574208,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25,51420,236,766,True,2021-01-03,#Jordan has struck a deal with #PfizerBioNTech to buy 1 million doses of their #COVID19 vaccine and another 2 milli… https://t.co/IKy1QOfA2C,"['Jordan', 'PfizerBioNTech', 'COVID19']",TweetDeck,0.0,1.0,False,"[51.2295295, 25.3336984]",#Jordan has struck a deal with #PfizerBioNTech to buy 1 million doses of their #COVID19 vaccine and another 2 milli… https://t.co/IKy1QOfA2C,neutral,0.0,533634.0,7377.0
1345772211970449411,Eva Montemaggi. 🇪🇺 🇬🇧,Cardiff,"sociology/anthropology of authenticity, morality, religion, and film & performance.",2011-11-15,1687,2197,34774,False,2021-01-03,Ouch. #VaccineStrategy #vaccinations #PfizerVaccine #PfizerBioNTech #PfizerCovidVaccine #Covid https://t.co/g7PXsIltAU,"['VaccineStrategy', 'vaccinations', 'PfizerVaccine', 'PfizerBioNTech', 'PfizerCovidVaccine', 'Covid']",Twitter Web App,0.0,0.0,False,"[-3.1791934, 51.4816546]",Ouch. #VaccineStrategy #vaccinations #PfizerVaccine #PfizerBioNTech #PfizerCovidVaccine #Covid https://t.co/g7PXsIltAU,neutral,0.0,533634.0,7377.0
1345699753674174465,Arun,Nowhere,HUMAN!DHONI!THALA!,2010-10-27,60,76,2497,False,2021-01-03,@ashish00543 @srivatsayb Wouldn't storage be taken care by #PfizerBioNTech,['PfizerBioNTech'],Twitter Web App,0.0,1.0,False,"[-95.2414104, 38.7311123]",@ashish00543 @srivatsayb Wouldn't storage be taken care by #PfizerBioNTech,neutral,0.0,533634.0,7377.0
1345695990532214785,Newsbook Front Page,Malta,"Newsbook is an online news portal based in Malta publishing in Maltese & English. Our mission is to be fair, accurate & trustworthy.",2012-09-24,5403,95,64,False,2021-01-03,"1,400 individuals vaccinated so far – report
#CoronavirusMalta #CoronaVaccine #PfizerBioNTech https://t.co/xcAaQPCi53","['CoronavirusMalta', 'CoronaVaccine', 'PfizerBioNTech']",Twitter Web App,0.0,0.0,False,"[14.4476911, 35.8885993]","1,400 individuals vaccinated so far – report
#CoronavirusMalta #CoronaVaccine #PfizerBioNTech https://t.co/xcAaQPCi53",positive,0.1,533634.0,7377.0
1345671508161605635,Iamindian,India,"Felt Tweets are as faster as Breaking News (RT-FYI)
Worried About Healthcare For #Andamans,India
Please Help as much. #2020",2020-04-14,49,93,42,False,2021-01-03,@narendramodi Just a thought when Russia had #SputnikV since sep 2020 why are they still having 30k cases still?wil… https://t.co/ksCLGjXJNz,['SputnikV'],Twitter for Android,0.0,0.0,False,"[78.6677428, 22.3511148]",@narendramodi Just a thought when Russia had #SputnikV since sep 2020 why are they still having 30k cases still?wil… https://t.co/ksCLGjXJNz,neutral,0.0,533634.0,7377.0
1347975378267205632,Emma Hill,Cornwall,Service Manager for Children and previously Adult L.A Safeguarding Operational Lead. Now bridging the gap between CSC & ASC. Tweeter of Cats and Crisps.,2009-11-28,623,1382,22421,False,2021-01-09,Thank you @plymouthcc and @UHP_NHS for offering Children’s Social Care staff a #PfizerBioNTech vaccination this wee… https://t.co/itPAlEEOf3,['PfizerBioNTech'],Twitter for iPhone,2.0,23.0,False,"[-4.75, 50.416667]",Thank you @plymouthcc and @UHP_NHS for offering Children’s Social Care staff a #PfizerBioNTech vaccination this wee… https://t.co/itPAlEEOf3,positive,0.0333333333333333,762956.0,12807.0
1346167591002284034,Jody Vance,canada,"Broadcaster, writer, proud mom, animal lover, Red Seal Chef. she/her instagram: https://t.co/9dGvhitU3P",2009-02-28,18035,3092,90996,True,2021-01-04,@PanamaWindsocks @TerryLake19 @adriandix I believe the issue there was the #PfizerBioNTech vaccine requiring ultra… https://t.co/qyWtZZph5Q,['PfizerBioNTech'],Twitter for iPhone,0.0,0.0,False,"[-107.991707, 61.0666922]",@PanamaWindsocks @TerryLake19 @adriandix I believe the issue there was the #PfizerBioNTech vaccine requiring ultra… https://t.co/qyWtZZph5Q,neutral,0.0,554135.0,10168.0
1346158201155280900,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25,51439,236,766,True,2021-01-04,#PfizerBioNTech warned that they had no evidence that their jointly developed #vaccine will continue to protect aga… https://t.co/7iEeJi2oYh,"['PfizerBioNTech', 'vaccine']",TweetDeck,1.0,3.0,False,"[51.2295295, 25.3336984]",#PfizerBioNTech warned that they had no evidence that their jointly developed #vaccine will continue to protect aga… https://t.co/7iEeJi2oYh,positive,0.1,554135.0,10168.0
1346154427078508544,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25,51439,236,766,True,2021-01-04,"#PfizerBioNTech offered to supply #SouthAfrica with their #Covid19 vaccine at a discounted dose, yet the president’… https://t.co/YdHjtItpUQ","['PfizerBioNTech', 'SouthAfrica', 'Covid19']",TweetDeck,0.0,1.0,False,"[51.2295295, 25.3336984]","#PfizerBioNTech offered to supply #SouthAfrica with their #Covid19 vaccine at a discounted dose, yet the president’… https://t.co/YdHjtItpUQ",neutral,0.0,554135.0,10168.0
1346135061893181440,K Low Consulting,Nottingham,K Low Consulting supports clients to understand and set strategic growth plans and deliver them by winning and implementing high-value contracts.,2019-10-14,23,113,75,False,2021-01-04,"The #oxfordastrazeneca vaccine is being administered to the first people in the UK today.

This is the second vacci… https://t.co/jesf9I7Xun",['oxfordastrazeneca'],Twitter Web App,0.0,0.0,False,"[-1.1496461, 52.9534193]","The #oxfordastrazeneca vaccine is being administered to the first people in the UK today.

This is the second vacci… https://t.co/jesf9I7Xun",positive,0.125,554135.0,10168.0
1346134707780644865,Nick Danger 3rd Eye 🐟,Canada,Biased in favour of progressive ideas and policies. Survival of the richest is antithetical to humanity.,2019-11-06,242,873,1598,False,2021-01-04,"Five people in Ontario are getting their second dose of the #PfizerBioNTech vaccine. Of course, it’s such a great p… https://t.co/8XiX01oI3a",['PfizerBioNTech'],Twitter for iPad,6.0,15.0,False,"[-107.991707, 61.0666922]","Five people in Ontario are getting their second dose of the #PfizerBioNTech vaccine. Of course, it’s such a great p… https://t.co/8XiX01oI3a",positive,0.2666666666666666,554135.0,10168.0
1346127247300820993,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22,4281,6,3,True,2021-01-04,"Iran records 6,073 daily confirmed cases of COVID-19 #Iran #AstraZeneca #Nationallockdown #PfizerBioNTech #COVID19… https://t.co/bZoOTpV5hx","['Iran', 'AstraZeneca', 'Nationallockdown', 'PfizerBioNTech', 'COVID19']",TweetDeck,2.0,4.0,False,"[34.9249653, 38.9597594]","Iran records 6,073 daily confirmed cases of COVID-19 #Iran #AstraZeneca #Nationallockdown #PfizerBioNTech #COVID19… https://t.co/bZoOTpV5hx",positive,0.2,554135.0,10168.0
1346097813936070656,vikram salvekar,Mumbai,"#Marketer #PR #foodie #Politics #GlobalAffairs #liverpool #cricket #sports #luvmumbai #Cleantech I give back as good as I see, RT means caught my attention",2009-10-25,326,420,4785,False,2021-01-04,"@virsanghvi hey, no phase 3 trail for even #Covishield has happened in India neither UK regulatory has published it… https://t.co/rWVUz4KdiG",['Covishield'],Twitter for Android,0.0,0.0,False,"[72.8773928, 19.0759899]","@virsanghvi hey, no phase 3 trail for even #Covishield has happened in India neither UK regulatory has published it… https://t.co/rWVUz4KdiG",neutral,0.0,554135.0,10168.0
1346062391356903425,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22,4281,6,3,True,2021-01-04,"Iran records 6,073 daily confirmed cases of COVID-19 #Iran #AstraZeneca #Nationallockdown #PfizerBioNTech #COVID19… https://t.co/adYkUkSMN8","['Iran', 'AstraZeneca', 'Nationallockdown', 'PfizerBioNTech', 'COVID19']",TweetDeck,2.0,6.0,False,"[34.9249653, 38.9597594]","Iran records 6,073 daily confirmed cases of COVID-19 #Iran #AstraZeneca #Nationallockdown #PfizerBioNTech #COVID19… https://t.co/adYkUkSMN8",positive,0.2,554135.0,10168.0
1346587425167056901,🇫🇷🇮🇷🇪🇺Ali Dadban M.D.,France,"Attending physician, Dermatology, Amiens, France. No direct medical questions. Views own. #medtwitter #dermtwitter  #curious #Chess #Duolingo 🐈 #AlwaysLearning",2009-06-11,466,856,10675,False,2021-01-05,@acweyand Thanks. I read the last #PfizerBioNTech paper and they say they have some data on HIV-positive patients b… https://t.co/7VtMxGqBI8,['PfizerBioNTech'],Twitter for Android,0.0,1.0,False,"[1.8883335, 46.603354]",@acweyand Thanks. I read the last #PfizerBioNTech paper and they say they have some data on HIV-positive patients b… https://t.co/7VtMxGqBI8,positive,0.1,740059.0,15327.0
1346576891193544705,Daniel J Hughes,London,"Medical Oncology SpR @UCL. #LCSM
Researcher @KingsCollegeLon @KCLGSTTpet

Trainee Chair @ACPUK and Rep @JRCPTB

Healthcare | MedEd | travel

He/him🏳️‍🌈🇬🇧",2009-09-30,385,432,832,False,2021-01-05,"#PfizerBioNTech #CovidVaccine received today @GSTTnhs...

feeling 💯%

So grateful to have had the opportunity to… https://t.co/19daqtWzL5","['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0.0,8.0,False,"[-0.1276474, 51.5073219]","#PfizerBioNTech #CovidVaccine received today @GSTTnhs...

feeling 💯%

So grateful to have had the opportunity to… https://t.co/19daqtWzL5",neutral,0.0,740059.0,15327.0
1346571604088729600,Michael Shiloh,USA,Physician-scientist (Infectious Diseases; Immunology; Microbiology) @UTSWnews. @Eagles @sixers @warriors @Arsenal. All views my own.,2008-06-30,1283,663,1548,False,2021-01-05,Got my booster #PfizerBioNTech vaccine. You know what I’m going to do now? Still wear my mask when outside and at w… https://t.co/Ql432KdmYV,['PfizerBioNTech'],Twitter for iPhone,5.0,114.0,False,"[-100.4458825, 39.7837304]",Got my booster #PfizerBioNTech vaccine. You know what I’m going to do now? Still wear my mask when outside and at w… https://t.co/Ql432KdmYV,neutral,0.0,740059.0,15327.0
1346571441412706305,Sidney,Paris,Conseil en communication digitale.,2014-01-09,305,922,1566,False,2021-01-05,"@drakchaurasia @FionaMullenCY @farid__jalali @__ice9 Hi, Here in France, the only way is the #PfizerBioNTech #ARNm… https://t.co/fF22tYiBqr","['PfizerBioNTech', 'ARNm']",Twitter for Android,0.0,0.0,False,"[2.3514616, 48.8566969]","@drakchaurasia @FionaMullenCY @farid__jalali @__ice9 Hi, Here in France, the only way is the #PfizerBioNTech #ARNm… https://t.co/fF22tYiBqr",neutral,0.0,740059.0,15327.0
1346543561752326151,Saeed Haider,Dammam,Journalist,2010-02-08,229,69,149,False,2021-01-05,People react; laud @SaudiMOH @KhaledAlmaeena #PfizerBioNTech https://t.co/bO5VTFHSW2,['PfizerBioNTech'],Twitter for Android,1.0,2.0,False,"[50.1039991, 26.4367824]",People react; laud @SaudiMOH @KhaledAlmaeena #PfizerBioNTech https://t.co/bO5VTFHSW2,neutral,0.0,740059.0,15327.0
1346535688523706377,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25,51489,236,766,True,2021-01-05,"#COVID19 patients should take two doses of the #PfizerBioNTech #vaccine within a period of 21-28 days, the World He… https://t.co/oAW9YN0WAz","['COVID19', 'PfizerBioNTech', 'vaccine']",TweetDeck,0.0,2.0,False,"[51.2295295, 25.3336984]","#COVID19 patients should take two doses of the #PfizerBioNTech #vaccine within a period of 21-28 days, the World He… https://t.co/oAW9YN0WAz",neutral,0.0,740059.0,15327.0
